creche_id_nature;nom;nature;agr;type;ag_cible;date_ouverture;nb_sections;horaire_ouverture;horaire_fermeture;adresse;code_postal;ville;telephone;email;societe;departement;region;siret;enseigne;enseigne_slug;geo_lat;geo_lng;espace_exterieur;repas;lait;couches;marque_blanche;affichage_logo_enseigne
549_PART;Les Liliputiens;PART;10;Micro-crèche;0;          ;0;07:30;19:30;10 avenue Malvesin;92400;Courbevoie;;;;;;;Crèches Expansion;creches-expansion;48.90228440;2.27146880;False;True;True;True;False;True
550_PART;Les P'tits Chimistes;PART;10;Micro-crèche;0;          ;0;;;7 rue Pierre et Marie Curie;95560;Baillet en France;;;;;;;Crèches Expansion;creches-expansion;49.06476319999999;2.320517500000051;True;True;True;True;False;True
552_PART;Lola et Compagnie;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Allée de la Baratte;17700;Surgères;;;;;;;Crèches Expansion;creches-expansion;46.10649940;-0.77199300;False;True;True;True;False;True
556_PART;3 microcrèches Mantes la Ville;PART;10;Micro-crèche;0;          ;0;08:00;19:00;77 avenue Jean Jaurès ;78711;Mantes la Ville;;;;;;;Crèches Mantes la Ville;;48.9847405;1.708174099999951;True;True;True;True;True;False
56;AIX DSP PIROUETTE;DSP Aix;25;MAC;25;14/09/1992;0;07:30;18:30;Rue Lisse Saint Louis;13100;AIX EN PROVENCE;04 42 23 49 56;pirouette@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.53079799999999;5.451551999999992;True;True;True;True;False;False
563_PART;Les Bébés Lunautes;PART;10;Micro-crèche;0;          ;0;08:00;19:00;8 bis rue Hoche;94130;Nogent sur Marne;;;;;;;Eiduloa;eiduloa;48.83370060;2.49138290;False;True;True;False;False;True
568_PART;Gambetta;PART;10;Micro-crèche;0;          ;0;08:00;19:00;20 rue Gambetta;92500;Rueil Malmaison;;;;;;;Graines de Malices;graines-de-malices;48.87955240;2.19514500;True;True;False;False;False;True
572_PART;Grands Champs;PART;10;Micro-crèche;0;          ;0;08:00;18:30;72 rue des Grands Champs;75020;Paris;;;;;;;Happy Zou ;happy-zou;48.8510464;2.404630999999995;False;True;True;True;False;True
418_PART;Les P'tits Pousses;PART;10;Micro-crèche;0;          ;0;07:00;19:00;32 rue Paul Cézanne;68100;Mulhouse;;;;;;;Les Jardins du Trident;les-jardins-du-trident;47.73584080;7.29088720;False;False;False;False;False;True
42;AIX DSP RIBAMBELLE;DSP Aix;60;MAC;60;08/02/1968;0;07:30;18:30;Esplanade - Rue Vincent Auriol;13100;AIX EN PROVENCE;04 42 23 19 67;la.ribambelle@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5378974;5.450065900000027;True;True;True;True;False;False
421_PART;L'Eau Vive;PART;10;Micro-crèche;0;          ;0;07:45;18:45;35 boulevard Youri Gagarine;95100;Argenteuil;;;;95;Île-de-France;;Agapi;agapi;48.9608554;2.2530927999999903;True;True;True;True;False;True
427_PART;Crèche familiale de Hautepierre;PART;120;Mac;0;          ;0;06:30;20:30;23 rue Gioberti;67200;Strasbourg ;;;;;;;AASBR;;48.59181270;7.69989990;True;True;True;True;True;False
428_PART;Meineau Plaine des Bouchers;PART;10;Micro-crèche;0;          ;0;07:00;19:00;2 rue du Verdon;67000;Strasbourg;;;;;;;AASBR;;48.550994;7.738507000000027;True;True;True;True;True;False
430_PART;Multi accueil Belin;PART;60;Mac;0;          ;0;05:00;22:00;15 avenue de Genève;67000;Strasbourg ;;;;;;;AASBR;;48.57680710;7.75664980;True;True;True;True;True;False
439_PART;Bulle;PART;10;Micro-crèche;0;          ;0;07:45;18:45;12 allée Michelet;93320;Les Pavillons sous Bois;;;;;;;Agapi;agapi;48.9083488;2.5151607999999896;True;True;True;True;False;True
44;AIX DSP POM D HAPPY;DSP Aix;66;MAC;66;01/10/1974;0;07:30;18:30;Avenue du Président Kennedy;13090;AIX EN PROVENCE;04 42 59 19 81;pom.dhappy@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5193143;5.430383000000006;True;True;True;True;False;False
455_PART;Comme une Image;PART;32;Mac;0;          ;0;;;229 avenue Jean Rieux;31500;Toulouse;;;;;;;Baby Novars;baby-novars;43.5856791;1.4756236000000627;False;False;False;False;False;False
460_PART;Bueil;PART;10;Micro-crèche;0;          ;0;07:30;18:30;1 bis rue du Bois;27730;Bueil;;;;;;;Baby Village;baby-village;48.9312129;1.4425066999999672;True;True;False;True;False;True
47_PART;Ivry;PART;60;Mac;0;          ;0;07:30;19:00;53 avenue de Verdun;94200;Ivry sur Seine;;;;;;;Les Petites Canailles;les-petites-canailles;48.81467040;2.36953170;True;True;True;True;False;True
471_PART;Le Bois Joli;PART;62;Mac;0;          ;0;06:00;19:30;Rue Maurane Solnier;65000;Tarbes;;;;;;;Bébé Biz;bebe-biz;43.221457;0.044794000000024425;True;True;True;True;False;True
480_PART;Les Petits Salanquais;PART;50;Mac;0;          ;0;07:30;18:30;Avenue de Perpignan;66470;Sainte Marie la Mer;;;;;;;Bébé Biz;bebe-biz;42.7271027;3.0055170000000544;True;True;True;True;False;True
495_PART;Nantes Est;PART;10;Micro-crèche;0;          ;0;07:15;19:00;53 avenue Maurice Clétras;44300;Nantes;;;;;;;Coucou Hibou;coucou-hibou;47.2521901;-1.5090705999999727;True;True;True;True;False;True
496_PART;Les Explorateurs d'Asnières;PART;22;Mac;0;          ;0;08:00;19:00;69 avenue d'Argenteuil;92600;Asnières sur Seine;;;;92;;;Crecheo;crecheo;48.91365790;2.28360220;False;True;True;True;False;True
498_PART;Les Explorateurs de Brochant;PART;10;Micro-crèche;0;          ;0;08:30;19:00;31 rue Brochant;75017;Paris;;;;;;;Crecheo;crecheo;48.8896234;2.318715300000008;False;True;True;True;False;True
5;AIX LA DURANNE;CEP;90;MAC;90;20/09/2006;0;07:45;18:45;Parc de  la Duranne - 975 rue René Descartes;13857;AIX EN PROVENCE;04 83 13 00 20;aix@lpcr.fr;LPCR GROUPE;13;;528570229;;les-petits-chaperons-rouges;43.4944466;5.3484022000000095;True;True;True;True;False;True
522_PART;Le Jardin d'Angèle;PART;50;Mac;0;          ;0;;;Rue Jean Perrin;13080;Aix les Milles;;;;;;;Crèches du Sud;creches-du-sud;43.48436700;5.37451300;True;True;True;True;False;True
540_PART;Chatouilles et Galipettes;PART;10;Micro-crèche;0;          ;0;06:00;20:00;14 rue André Ampère;49450;Saint André de la Marche;;;;;;;Crèches Expansion;creches-expansion;47.09580750;-1.00241760;False;True;True;True;False;True
541_PART;Choupie et Bibou;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Impasse des Forgerons;44640;Saint Jean de Boiseau;;;;;;;Crèches Expansion;creches-expansion;47.18495920;-1.72048910;False;True;True;True;False;True
542_PART;Kinou Caline;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Parc d'activités de Mazères;33210;Langon;;;;;;;Crèches Expansion;creches-expansion;44.55541900;-0.24512600;False;True;True;True;False;True
544_PART;La Maison des Petits Maraîchins;PART;10;Micro-crèche;0;          ;0;07:30;19:30;30 rue du Maréchal Joffre;85300;Challans;;;;;;;Crèches Expansion;creches-expansion;46.83446070;-1.87212980;True;True;True;True;False;True
547_PART;Le Jardin des Pralines;PART;10;Micro-crèche;0;          ;0;07:30;19:00;75 rue du 8 Mai 1945;38480;Le Pont de Beauvoisin;;;;;;;Crèches Expansion;creches-expansion;45.53247840;5.67180170;True;True;True;True;False;True
55_PART;Crèche Boulogne Billancourt;PART;27;Mac;0;          ;0;08:00;19:00;20 rue d'Issy;92100;Boulogne Billancourt;;;;;;;Doudou Crèches;doudou-creches;48.82962960;2.24326040;True;True;True;True;False;True
553_PART;Perlette et Pimpin;PART;10;Micro-crèche;0;          ;0;07:00;19:00;7 rue René Descartes;85600;Boufféré;;;;;;;Crèches Expansion;creches-expansion;46.959558;-1.341737999999964;False;True;True;True;False;True
554_PART;Ronron et Zébulon;PART;10;Micro-crèche;0;          ;0;07:00;19:00;Zone d'activité tertiaire des Chaunières;85610;Cugand;;;;;;;Crèches Expansion;creches-expansion;47.06550800;-1.25334300;False;True;True;True;False;True
555_PART;Ty Moussaillons;PART;10;Micro-crèche;0;          ;0;07:30;18:30;La Corne du Cerf;56190;Arzal;;;;;;;Crèches Expansion;creches-expansion;47.53843040;-2.39850440;False;True;True;True;False;True
562_PART;Les Bébés de Saint Mandé;PART;10;Micro-crèche;0;          ;0;08:00;19:00;59 avenue du Général Leclerc;94160;Saint Mandé;;;;;;;Eiduloa;eiduloa;48.84615120;2.41788580;True;True;True;False;False;True
591_PART;La Cabane de Théo & des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;40 rue des Cordelières;75013;Paris;;;;;;;La Compagnie des Crèches les Chérubins;;48.83345670;2.34807070;False;True;True;True;True;False
596_PART;La Maison des Petits & Les Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;400 rue Royale;1800;Villieu Loyes Mollon;;;;;;;La Compagnie des Crèches les Chérubins;;45.92990040;5.23034270;False;True;True;True;True;False
598_PART;La Ronde des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;51 rue de Zurich;67000;Strasbourg;;;;;;;La Compagnie des Crèches les Chérubins;;48.57953160;7.75847280;False;True;True;True;True;False
599_PART;L'Archipel des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;10 a rue Auguste Rodin;67206;Mittelhausbergen;;;;;;;La Compagnie des Crèches les Chérubins;;48.61390670;7.69057210;True;True;True;True;True;False
60;AIX DSP BERLINGOT;DSP Aix;45;MAC;45;04/09/2006;0;07:30;18:30;2 chemin de la Bosque d'Antonelle - Quartier Celony;13090;AIX EN PROVENCE;04 42 28 54 33;berlingot@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5664941;5.407763400000022;True;True;True;True;False;False
601_PART;Le Castel des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;11 rue de la Fontaine;33480;Castelnau de Médoc;;;;;;;La Compagnie des Crèches les Chérubins;;45.02731210;-0.79593820;True;True;True;True;True;False
602_PART;Le Club des Chérubins ;PART;10;Micro-crèche;0;          ;0;07:30;19:00;31 avenue de la Poterie ;33170;Gradignan;;;;;;;La Compagnie des Crèches les Chérubins;;44.77407800;-0.63867200;False;True;True;True;True;False
612_PART;Les Chérubins de Momenheim;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Place de la Gare;67670;Momenheim;;;;;;;La Compagnie des Crèches les Chérubins;;48.75618300;7.64222600;True;True;True;True;True;False
619_PART;Les Chérubins Erstein;PART;10;Micro-crèche;0;          ;0;07:00;19:00;14 rue de Strasbourg;67150;Erstein;;;;;;;La Compagnie des Crèches les Chérubins;;48.42400870;7.66162420;False;True;True;True;True;False
621_PART;Les Papillons des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;18:30;65 a rue Brigade Alsace Lorraine;67150;Gerstheim;;;;;;;La Compagnie des Crèches les Chérubins;;48.38352300;7.70743550;False;True;True;True;True;False
624_PART;Les Petits Carnutes & Les Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;38 avenue Charles Peguy;45800;Saint Jean de Braye;;;;;;;La Compagnie des Crèches les Chérubins;;47.90477110;1.94407320;False;True;True;True;True;False
628_PART;Les Reinettes des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;61 boulevard des Corneilles;94100;Saint Maur des fossés;;;;;;;La Compagnie des Crèches les Chérubins;;48.78497710;2.49218210;False;True;True;True;True;False
63;MERIGNAC;CEP;50;MAC;50;16/11/2009;0;07:30;19:00;DOMAINE DE PELUS - 4 rue Graham Bell;33700;MERIGNAC;05 56 17 00 30;merignac@lpcr.fr;LPCR GROUPE;33;;528570229;;les-petits-chaperons-rouges;44.8298843;-0.6847638000000416;True;True;True;True;False;True
643_PART;La Maison des Bibie's;PART;10;Micro-crèche;0;          ;0;06:30;19:00;12 rue du Général Sarrail;82000;Montauban;;;;;;;La Maison des Bibie's;la-maison-des-bibies;44.0147854;1.3480879999999615;True;True;False;True;False;True
645_PART;Les Bambinous;PART;10;Micro-crèche;0;          ;0;07:30;18:30;195 chemin de Baraque;82000;Montauban;;;;;;;La Maison des Bibie's;la-maison-des-bibies;44.0623713;1.337556100000029;True;True;False;True;False;True
650_PART;Groslay;PART;10;Micro-crèche;0;          ;0;07:30;18:30;7 allée de la Pommeraie;95410;Groslay;;;;;;;Le Jardin des Lutins;le-jardin-des-lutins;48.98353590;2.35609830;True;True;False;False;False;True
656_PART;Les Poulpinets;PART;20;Mac;0;          ;0;07:30;19:00;5 Allée Emile Lepage;29000;Quimper;;;;;;;Léa et Léo ;lea-et-leo-groupe;47.9796215;-4.098798399999964;True;True;True;True;False;True
658_PART;Beaumont;PART;10;Micro-crèche;0;          ;0;07:30;19:00;1 impasse du Docteur Lepetit;63110;Beaumont;;;;;;;Les Campa Crèches;;45.7567222;3.0805511999999453;True;True;False;False;True;False
659_PART;Bourgoin;PART;10;Micro-crèche;0;          ;0;07:30;19:00;3 rue de Tonkin;38300;Bourgoin;;;;;;;Les Campa Crèches;;45.5947966;5.279073199999971;True;True;False;False;True;False
668_PART;Meyzieu 2;PART;10;Micro-crèche;0;          ;0;07:30;19:00;19 a rue Joseph Desbois;69330;Meyzieu;;;;;;;Les Campa Crèches;;45.7704469;5.002785700000004;True;True;False;False;True;False
682_PART;Noisy le Grand;PART;18;Mac;0;          ;0;08:00;19:00;14 boulevard du Mont d'Est;93160;Noisy le Grand;;;;;;;Les Petites Canailles;les-petites-canailles;48.84294470;2.54536240;False;True;True;True;False;True
693_PART;Alésia;PART;10;Micro-crèche;0;          ;0;08:00;19:30;56 bis rue des Plantes;75014;Paris;;;;;;;Les Petits Tourbillons;les-petits-tourbillons;48.82842520;2.32165160;False;True;True;True;False;True
7;RUEIL;CEP;46;MAC;46;05/02/2007;0;08:00;19:30;3 rue Marie levasseur;92500;RUEIL MALMAISON;01 55 90 44 47;rueil@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.88196079999999;2.1850738000000547;True;True;True;True;False;True
7_PART;Messageries;PART;10;Micro-crèche;0;          ;0;08:30;19:30;7 rue des Messageries;75010;Paris;;;;75;;;Baboune;baboune;48.87607120;2.35016140;False;True;True;True;False;True
704_PART;La Chapelle en Serval;PART;10;Micro-crèche;0;          ;0;07:30;19:30;;60520;La Chapelle en Serval;;;;;;;L'Île aux Câlins;lile-aux-calins;49.1275959;2.5345099999999547;True;False;False;False;False;True
706_PART;Senlis;PART;10;Micro-crèche;0;          ;0;07:30;19:30;10 avenue Eugène Gazeau;60300;Senlis;;;;;;;L'Île aux Câlins;lile-aux-calins;49.20708849999999;2.6016475000000128;True;False;False;False;False;True
712_PART;Les Mirabelles;PART;65;Mac;0;          ;0;07:30;18:30;8 rue Camoin Jeune;13004;Marseille;;;;;;;Maison de la Famille Marseille;maison-de-la-famille-marseille;43.30086090;5.39277070;True;True;True;True;False;True
578_PART;Ormesson;PART;30;Mac;0;          ;0;07:30;19:00;15 avenue Wladimir d'Ormesson;94490;Ormesson;;;;;;;Kids Cool;kids-cool;48.7867954;2.5411658000000443;True;True;True;True;False;True
579_PART;Puteaux;PART;36;Mac;0;          ;0;07:30;19:00;62 rue de la République;92800;Puteaux;;;;;;;Kids Cool;kids-cool;48.88603639999999;2.2429482000000007;True;True;True;True;False;True
583_PART;Les Bambins de Saint Marc;PART;10;Micro-crèche;0;          ;0;07:45;18:45;25 allée de la Chasse Marée;44600;Saint Nazaire;;;;;;;La Cabane des Bambins;la-cabane-des-bambins;47.244583;-2.273555100000067;False;True;True;True;False;True
609_PART;Les Chérubins de Caluire;PART;10;Micro-crèche;0;          ;0;07:30;19:00;128 rue Jean Moulin;69300;Caluire et Cuire;;;;;;;La Compagnie des Crèches les Chérubins;;45.80236970;4.85074060;True;True;True;True;True;False
611_PART;Les Chérubins de la Décapole;PART;10;Micro-crèche;0;          ;0;07:30;19:00;5 rue des Chaudronniers ;67500;Haguenau;;;;;;;La Compagnie des Crèches les Chérubins;;48.81613860;7.78892810;False;True;True;True;True;False
615_PART;Les Chérubins de Saran;PART;10;Micro-crèche;0;          ;0;07:30;19:00;187 rue de la Chenille;45770;Saran;;;;;;;La Compagnie des Crèches les Chérubins;;47.94607350;1.89945040;False;True;True;True;True;False
616_PART;Les Chérubins d'Enzheim;PART;10;Micro-crèche;0;          ;0;07:30;19:00;14 rue du Cordonnier;67960;Entzheim;;;;;;;La Compagnie des Crèches les Chérubins;;48.53743350;7.64621420;True;True;True;True;True;False
62_PART;Au Gazouillis du Val;PART;30;Mac;0;          ;0;06:45;21:00;16 rue Albert Bayet;75013;Paris;;;;75;;;Crèches de France;creches-de-france;48.8306924;2.3589408999999932;False;True;True;True;False;True
623_PART;Les Petites Frimousses;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Avenue du Réveillon;11100;Narbonne;;;;;;;La Compagnie des Crèches les Chérubins;;43.13474030;2.96109020;True;True;True;True;True;False
63_PART;Centre Essonne;PART;40;Mac;0;          ;0;08:00;19:00;1 rue du Vivarais;91090;Lisses;;;;91;;;Baboune;baboune;48.61185930;2.42443670;True;True;True;True;False;True
634_PART;2 Micro crèches Il était une fois & Mon Petit Doigt m'a dit...;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Avenue des Droits de l'Homme;45000;Orléans;;;;;;;La Compagnie des Ptits Clous;la-compagnie-des-ptits-clous;47.91882260;1.92495370;False;False;False;False;False;True
640_PART;Vitry sur Seine;PART;10;Micro-crèche;0;          ;0;08:00;19:00;2 bis rue d'Ivry;94400;Vitry sur Seine;;;;;;;La Girafe Etoilée;la-girafe-etoilee;48.80181560;2.40253790;False;True;False;False;False;True
651_PART;Montévrain;PART;40;Mac;0;          ;0;07:00;21:00;7 rue de Berlin;77144;Montévrain;;;;;;;Le Jardin des Merveilles;le-jardin-des-merveilles;48.85717050;2.75728880;True;True;True;True;False;True
657_PART;2 Micro crèches Mini Pouss & Galopins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;37 route de Cremieu;38280;Janneyrias;;;;;;;Les Campa Crèches;;45.7524872;5.114886399999932;True;True;False;False;True;False
660_PART;Charvieu;PART;10;Micro-crèche;0;          ;0;07:30;19:00;10 rue du Piarday;38230;Charvieu;;;;;;;Les Campa Crèches;;45.7550404;5.143368399999986;True;True;False;False;True;False
665_PART;Les Eparres;PART;10;Micro-crèche;0;          ;0;07:30;19:00;1 résidence du Hameau;38330;Eparres;;;;;;;Les Campa Crèches;;45.5143653;5.268216800000005;True;True;False;False;True;False
675_PART;La Cerisette;PART;10;Micro-crèche;0;          ;0;07:30;18:30;153 clos du Four à Chaux;45160;Saint Hilaire Saint Mesmin;;;;;;;Les Microcrèches du Loiret;les-microcreches-du-loiret;47.863621;1.8353210000000217;True;True;False;True;False;True
676_PART;Asnières sur Seine;PART;10;Micro-crèche;0;          ;0;08:00;19:00;8 rue Jean Dussourd;92600;Asnières sur Seine;;;;;;;Les Mille Pattes;les-mille-pattes;48.9076131;2.2909783999999718;False;False;False;False;True;False
677_PART;Reuilly;PART;10;Micro-crèche;0;          ;0;08:00;19:00;113 rue de Reuilly;75012;Paris;;;;;;;Les Nouvelles Crèches;les-nouvelles-creches;48.84252169999999;2.393886500000008;True;True;True;True;False;True
68_PART;Les Petits Pas;PART;30;Mac;0;          ;0;07:00;19:00;88 rue de la République;95100;Argenteuil;;;;;;;Chrysalide;chrysalide;48.95508160;2.26162000;False;False;False;False;True;False
683_PART;Pré Saint Gervais ;PART;29;Mac;0;          ;0;08:00;19:00;18 rue de Chardanne;93310;Pré Saint Gervais;;;;;;;Les Petites Canailles;les-petites-canailles;48.88528250;2.40053050;True;True;True;True;False;True
701_PART;Bambino;PART;10;Micro-crèche;0;          ;0;07:30;19:00;410 allée des Lauriers Roses;84310;Morières;;;;;;;Les P'tits Lou;les-p-tits-lou;43.95209160;4.88860270;True;True;False;False;False;True
705_PART;Le Plessis Belleville;PART;10;Micro-crèche;0;          ;0;07:30;19:30;5 avenue Georges Bataille ;60330;Le Plessis Belleville;;;;;;;L'Île aux Câlins;lile-aux-calins;49.09443479999999;2.754240299999992;True;False;False;False;False;True
707_PART;Rueil;PART;10;Micro-crèche;0;          ;0;08:15;19:10;6 avenue du 18 Juin 1940;92500;Rueil Malmaison;;;;;;;Little Frogs;little-frogs;48.86830970;2.18765150;False;True;True;True;False;True
709_PART;Les Griottes;PART;30;Mac;0;          ;0;07:30;18:30;72 chemin de la Marre;13013;Marseille;;;;;;;Maison de la Famille Marseille;maison-de-la-famille-marseille;43.33015990;5.44396910;True;True;True;True;False;True
725_PART;Plic et Ploc Marguettes;PART;10;Micro-crèche;0;          ;0;08:30;19:00;24 rue des Marguettes;75012;Paris;;;;;;;Plic et Ploc;plic-et-ploc;48.84350180;2.40827770;False;True;True;True;False;False
740_PART;2 Micro crèches L'Hay les Roses;PART;10;Micro-crèche;0;          ;0;08:00;18:30;66 avenue du Général Leclerc;94240;L'Hay les Roses;;;;;;;Théo et Théa;theo-et-thea;48.77360720;2.33519260;False;True;True;True;False;True
674_PART;2 Micro crèches Saint Pryvé Saint Mesmin;PART;10;Micro-crèche;0;          ;0;07:30;18:30;140 avenue de Saint Mesmin;45750;Saint Pryvé Saint Mesmin;;;;;;;Les Microcrèches du Loiret;les-microcreches-du-loiret;47.8826592;1.8720828000000438;True;True;False;True;False;True
